object_path,asset_name,asset_class_path,parent_class_path,native_parent_class_path,provisional_tier,provisional_reasons_json,descendant_count,referencer_count,component_reuse_count,cross_domain_reference_count,registry_usage_count,native_call_count,query_hit_count,existing_report_count,tier_sample_rank,sample_method
/Game/Genesis/Missions/Escort/MissionType_Escort_Ocean_Turtle.MissionType_Escort_Ocean_Turtle,MissionType_Escort_Ocean_Turtle,/Script/Engine.Blueprint,/Game/Genesis/Missions/Escort/MissionType_Escort_Multiple.MissionType_Escort_Multiple_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,151,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Escort/MissionType_Escort_Volcano_Para.MissionType_Escort_Volcano_Para,MissionType_Escort_Volcano_Para,/Script/Engine.Blueprint,/Game/Genesis/Missions/Escort/MissionType_Escort_Multiple.MissionType_Escort_Multiple_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,152,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Fishing/MissionType_Fishing_OnlyNormalFish_CoelPiranhaOnly_Bog.MissionType_Fishing_OnlyNormalFish_CoelPiranhaOnly_Bog,MissionType_Fishing_OnlyNormalFish_CoelPiranhaOnly_Bog,/Script/Engine.Blueprint,/Game/Genesis/Missions/Fishing/MissionType_Fishing_OnlyNormalFish_CoelPiranhaOnly.MissionType_Fishing_OnlyNormalFish_CoelPiranhaOnly_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,153,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Fishing/MissionType_Fishing_OnlyNormalFish_EndImmediately_RodOnly_Ice.MissionType_Fishing_OnlyNormalFish_EndImmediately_RodOnly_Ice,MissionType_Fishing_OnlyNormalFish_EndImmediately_RodOnly_Ice,/Script/Engine.Blueprint,/Game/Genesis/Missions/Fishing/MissionType_Fishing_OnlyNormalFish_EndImmediately_RodOnly.MissionType_Fishing_OnlyNormalFish_EndImmediately_RodOnly_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,154,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GatherNodes/MissionType_Gather_Nodes_Arctic.MissionType_Gather_Nodes_Arctic,MissionType_Gather_Nodes_Arctic,/Script/Engine.Blueprint,/Game/Genesis/Missions/GatherNodes/MissionType_Gather_Nodes.MissionType_Gather_Nodes_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,155,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GatherNodes/MissionType_Gather_Nodes_Bog.MissionType_Gather_Nodes_Bog,MissionType_Gather_Nodes_Bog,/Script/Engine.Blueprint,/Game/Genesis/Missions/GatherNodes/MissionType_Gather_Nodes.MissionType_Gather_Nodes_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,156,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GatherNodes/MissionType_Gather_Nodes_Lunar.MissionType_Gather_Nodes_Lunar,MissionType_Gather_Nodes_Lunar,/Script/Engine.Blueprint,/Game/Genesis/Missions/GatherNodes/MissionType_Gather_Nodes.MissionType_Gather_Nodes_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,157,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GatherNodes/MissionType_Gather_Nodes_Volcanic.MissionType_Gather_Nodes_Volcanic,MissionType_Gather_Nodes_Volcanic,/Script/Engine.Blueprint,/Game/Genesis/Missions/GatherNodes/MissionType_Gather_Nodes.MissionType_Gather_Nodes_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,158,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Arctic.MissionType_GauntletWaves_Arctic,MissionType_GauntletWaves_Arctic,/Script/Engine.Blueprint,/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Base.MissionType_GauntletWaves_Base_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,159,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Bog.MissionType_GauntletWaves_Bog,MissionType_GauntletWaves_Bog,/Script/Engine.Blueprint,/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Base.MissionType_GauntletWaves_Base_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,160,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Lunar.MissionType_GauntletWaves_Lunar,MissionType_GauntletWaves_Lunar,/Script/Engine.Blueprint,/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Base.MissionType_GauntletWaves_Base_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,161,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Volcanic.MissionType_GauntletWaves_Volcanic,MissionType_GauntletWaves_Volcanic,/Script/Engine.Blueprint,/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Base.MissionType_GauntletWaves_Base_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,162,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Arctic/MissionType_Hunt_Mammoth.MissionType_Hunt_Mammoth,MissionType_Hunt_Mammoth,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,163,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Arctic/MissionType_Hunt_Megaloceros.MissionType_Hunt_Megaloceros,MissionType_Hunt_Megaloceros,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,164,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Arctic/MissionType_Hunt_Shapeshifter.MissionType_Hunt_Shapeshifter,MissionType_Hunt_Shapeshifter,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,165,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Arctic/MissionType_Hunt_Yuty.MissionType_Hunt_Yuty,MissionType_Hunt_Yuty,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,166,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Bog/MissionType_Hunt_BogSpider.MissionType_Hunt_BogSpider,MissionType_Hunt_BogSpider,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,167,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Bog/MissionType_Hunt_Raptor.MissionType_Hunt_Raptor,MissionType_Hunt_Raptor,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,168,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Bog/MissionType_Hunt_Sarco.MissionType_Hunt_Sarco,MissionType_Hunt_Sarco,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,169,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Bog/MissionType_Hunt_Spino.MissionType_Hunt_Spino,MissionType_Hunt_Spino,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,170,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Lunar/MissionType_Hunt_BionicGiga.MissionType_Hunt_BionicGiga,MissionType_Hunt_BionicGiga,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,171,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Lunar/MissionType_Hunt_BionicRex.MissionType_Hunt_BionicRex,MissionType_Hunt_BionicRex,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,172,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Lunar/MissionType_Hunt_NamelessXeno.MissionType_Hunt_NamelessXeno,MissionType_Hunt_NamelessXeno,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,173,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Ocean/MissionType_Hunt_Leeds.MissionType_Hunt_Leeds,MissionType_Hunt_Leeds,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,174,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Ocean/MissionType_Hunt_Mosa.MissionType_Hunt_Mosa,MissionType_Hunt_Mosa,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,175,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Ocean/MissionType_Hunt_Plesio.MissionType_Hunt_Plesio,MissionType_Hunt_Plesio,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,176,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Ocean/MissionType_Hunt_Tuso.MissionType_Hunt_Tuso,MissionType_Hunt_Tuso,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,177,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Volcanic/MissionType_Hunt_Allo.MissionType_Hunt_Allo,MissionType_Hunt_Allo,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,178,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Volcanic/MissionType_Hunt_LavaLizard.MissionType_Hunt_LavaLizard,MissionType_Hunt_LavaLizard,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,179,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Volcanic/MissionType_Hunt_Rex.MissionType_Hunt_Rex,MissionType_Hunt_Rex,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,180,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Hunt/Volcanic/MissionType_Hunt_RockElemental.MissionType_Hunt_RockElemental,MissionType_Hunt_RockElemental,/Script/Engine.Blueprint,/Game/Genesis/Missions/Hunt/MissionType_Hunt.MissionType_Hunt_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,181,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Race/MissionType_Race_BogKapro.MissionType_Race_BogKapro,MissionType_Race_BogKapro,/Script/Engine.Blueprint,/Game/Genesis/Missions/Race/MissionType_Race.MissionType_Race_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,182,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Race/MissionType_Race_BogSpider.MissionType_Race_BogSpider,MissionType_Race_BogSpider,/Script/Engine.Blueprint,/Game/Genesis/Missions/Race/MissionType_Race.MissionType_Race_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,183,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Race/MissionType_Race_Doed.MissionType_Race_Doed,MissionType_Race_Doed,/Script/Engine.Blueprint,/Game/Genesis/Missions/Race/MissionType_Race.MissionType_Race_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,184,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Race/MissionType_Race_Dolphin.MissionType_Race_Dolphin,MissionType_Race_Dolphin,/Script/Engine.Blueprint,/Game/Genesis/Missions/Race/MissionType_Race.MissionType_Race_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,185,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Race/MissionType_Race_Galli.MissionType_Race_Galli,MissionType_Race_Galli,/Script/Engine.Blueprint,/Game/Genesis/Missions/Race/MissionType_Race.MissionType_Race_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,186,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Race/MissionType_Race_HoverSkiff.MissionType_Race_HoverSkiff,MissionType_Race_HoverSkiff,/Script/Engine.Blueprint,/Game/Genesis/Missions/Race/MissionType_Race.MissionType_Race_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,187,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_ArcticMounds.MissionType_Retrieve_ArcticMounds,MissionType_Retrieve_ArcticMounds,/Script/Engine.Blueprint,/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_Base.MissionType_Retrieve_Base_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,188,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_BogBulbs.MissionType_Retrieve_BogBulbs,MissionType_Retrieve_BogBulbs,/Script/Engine.Blueprint,/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_Base.MissionType_Retrieve_Base_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,189,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_DinoDrop_LunarReaper.MissionType_Retrieve_DinoDrop_LunarReaper,MissionType_Retrieve_DinoDrop_LunarReaper,/Script/Engine.Blueprint,/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_DinoDrop.MissionType_Retrieve_DinoDrop_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,190,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_DinoDrop_MegTeeth.MissionType_Retrieve_DinoDrop_MegTeeth,MissionType_Retrieve_DinoDrop_MegTeeth,/Script/Engine.Blueprint,/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_DinoDrop.MissionType_Retrieve_DinoDrop_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,191,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_DinoDrop_VolcanicTrike.MissionType_Retrieve_DinoDrop_VolcanicTrike,MissionType_Retrieve_DinoDrop_VolcanicTrike,/Script/Engine.Blueprint,/Game/Genesis/Missions/Retrieve/MissionType_Retrieve_DinoDrop.MissionType_Retrieve_DinoDrop_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,192,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Sports/DodoBall/Lunar/MissionType_Sport_BasketBall_Lunar_Pickup.MissionType_Sport_BasketBall_Lunar_Pickup,MissionType_Sport_BasketBall_Lunar_Pickup,/Script/Engine.Blueprint,/Game/Genesis/Missions/Sports/DodoBall/Lunar/MissionType_Sport_BasketBall_Lunar.MissionType_Sport_BasketBall_Lunar_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,193,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Sports/DodoBall/Lunar/MissionType_Sport_BasketBall_Lunar_ShotClock.MissionType_Sport_BasketBall_Lunar_ShotClock,MissionType_Sport_BasketBall_Lunar_ShotClock,/Script/Engine.Blueprint,/Game/Genesis/Missions/Sports/DodoBall/Lunar/MissionType_Sport_BasketBall_Lunar.MissionType_Sport_BasketBall_Lunar_C,/Script/ShooterGame.MissionType,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,194,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Buffs/Buff_EndBossMorph_Dissolve_In_BossForm.Buff_EndBossMorph_Dissolve_In_BossForm,Buff_EndBossMorph_Dissolve_In_BossForm,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Buffs/Buff_EndBossMorph_Dissolve.Buff_EndBossMorph_Dissolve_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,5,0,2,0,0,,,195,top structural and demand signals within provisional tier
/Game/Base/GameplayComponents/Mechanics/StateMachine/v3/Buff_GameComp_StateMachine_V3_Base.Buff_GameComp_StateMachine_V3_Base,Buff_GameComp_StateMachine_V3_Base,/Script/Engine.Blueprint,/Game/Base/GameplayComponents/v2/Buff_GameComp_Base_Rep_V3.Buff_GameComp_Base_Rep_V3_C,/Script/ShooterGame.PrimalBuff,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,196,top structural and demand signals within provisional tier
/Game/LostColony/Missions/Overworld/Base/Buffs/Buff_Mission_LC_Overworld_Base.Buff_Mission_LC_Overworld_Base,Buff_Mission_LC_Overworld_Base,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalBuff,/Script/ShooterGame.PrimalBuff,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,197,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Allosaurus/Allo_AIController_BP.Allo_AIController_BP,Allo_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,198,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Anglerfish/Angler_AIController_BP.Angler_AIController_BP,Angler_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,199,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Daeodon/Daeodon_AIController_BP.Daeodon_AIController_BP,Daeodon_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,200,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Dilo/Dilo_AIController_BP.Dilo_AIController_BP,Dilo_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,201,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Direbear/Bear_AIController_BP_Polar.Bear_AIController_BP_Polar,Bear_AIController_BP_Polar,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/Direbear/Bear_AIController_BP.Bear_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,202,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Direwolf/Direwolf_AIController_BP.Direwolf_AIController_BP,Direwolf_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,203,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Dunkleosteus/Dunkle_AIController_BP.Dunkle_AIController_BP,Dunkle_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,204,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Eel/Eel_AIController_BP.Eel_AIController_BP,Eel_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,/Script/ShooterGame.PrimalDinoAIController,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,205,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Leedsichthys/Leedsichthys_AIController_BP.Leedsichthys_AIController_BP,Leedsichthys_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,/Script/ShooterGame.PrimalDinoAIController,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,206,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Manta/Manta_AIController_BP.Manta_AIController_BP,Manta_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,207,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Mosasaurus/Mosa_AIController_BP.Mosa_AIController_BP,Mosa_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,208,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Saber/Saber_AIController_BP.Saber_AIController_BP,Saber_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,/Script/ShooterGame.PrimalDinoAIController,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,209,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Salmon/Salmon_AIController_BP.Salmon_AIController_BP,Salmon_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,UNKNOWN,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,210,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Yutyrannus/Yutyrannus_AIController_BP.Yutyrannus_AIController_BP,Yutyrannus_AIController_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreAI/Dino_AIController_BP.Dino_AIController_BP_C,/Script/ShooterGame.PrimalDinoAIController,3,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references"",""entity_or_domain_candidate""]",3,4,0,2,0,0,,,211,top structural and demand signals within provisional tier
